endpoint,endpoint_class,model_id,model,dataset_id,dataset,alpha,target_coverage,method,n_test,n_cal,n_test_pos,n_test_neg,coverage,coverage_tp,coverage_tn,avg_set_size,singleton_rate,empty_rate,both_rate,conformal_quantile,quantile_is_inf
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,269,32,0.9269102990033222,1.0,0.3125,1.2790697674418605,0.7209302325581395,0.0,0.27906976744186046,0.8581422821635568,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,269,32,0.9900332225913622,1.0,0.90625,1.8903654485049834,0.10963455149501661,0.0,0.8903654485049833,0.8559322033898306,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,269,32,0.9269102990033222,0.9962825278810409,0.34375,1.2757475083056478,0.7242524916943521,0.0,0.2757475083056478,0.7408500423191376,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,269,32,0.7973421926910299,0.8884758364312267,0.03125,0.8903654485049833,0.8903654485049833,0.10963455149501661,0.0,0.2678074777979732,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,269,32,0.7940199335548173,0.8884758364312267,0.0,0.8837209302325582,0.8837209302325582,0.11627906976744186,0.0,0.14556502755861922,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,269,32,0.8903654485049833,0.9962825278810409,0.0,0.9900332225913622,0.9900332225913622,0.009966777408637873,0.0,0.19999999999999996,False
NORM,SR,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,269,32,0.7973421926910299,0.8884758364312267,0.03125,0.8903654485049833,0.8903654485049833,0.10963455149501661,0.0,0.35254239077772953,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.1,0.9,raw,299,297,142,157,0.882943143812709,0.8943661971830986,0.8726114649681529,1.2675585284280937,0.7324414715719063,0.0,0.26755852842809363,0.7961627319661095,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.1,0.9,platt,299,297,142,157,0.882943143812709,0.8943661971830986,0.8726114649681529,1.2709030100334449,0.7290969899665551,0.0,0.2709030100334448,0.7789891589836173,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.1,0.9,isotonic,299,297,142,157,0.919732441471572,0.9014084507042254,0.9363057324840764,1.3779264214046822,0.6220735785953178,0.0,0.3779264214046823,0.6666666666666666,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.1,0.9,temperature,299,297,142,157,0.882943143812709,0.8943661971830986,0.8726114649681529,1.2675585284280937,0.7324414715719063,0.0,0.26755852842809363,0.6707633167605668,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.2,0.8,raw,299,297,142,157,0.7759197324414716,0.795774647887324,0.7579617834394905,1.0100334448160535,0.9899665551839465,0.0,0.010033444816053512,0.5176468306150203,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.2,0.8,platt,299,297,142,157,0.7692307692307693,0.795774647887324,0.7452229299363057,1.0033444816053512,0.9966555183946488,0.0,0.0033444816053511705,0.5161128021637782,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.2,0.8,isotonic,299,297,142,157,0.7658862876254181,0.8028169014084507,0.732484076433121,0.9933110367892977,0.9933110367892977,0.006688963210702341,0.0,0.46511627906976744,False
NORM,NORM,M5,ECG-FM,D1,PTB-XL,0.2,0.8,temperature,299,297,142,157,0.7759197324414716,0.795774647887324,0.7579617834394905,1.0100334448160535,0.9899665551839465,0.0,0.010033444816053512,0.509219922417874,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.1,0.9,raw,1197,1200,459,738,0.9214703425229741,0.8562091503267973,0.962059620596206,1.68671679197995,0.3132832080200501,0.0,0.6867167919799498,0.7414984509663092,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.1,0.9,platt,1197,1200,459,738,0.908939014202172,0.7625272331154684,1.0,1.6123642439431913,0.38763575605680867,0.0,0.6123642439431913,0.6603539887989465,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,459,738,0.9122807017543859,0.775599128540305,0.997289972899729,1.6257309941520468,0.3742690058479532,0.0,0.6257309941520468,0.6470588235294117,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.1,0.9,temperature,1197,1200,459,738,0.9214703425229741,0.8562091503267973,0.962059620596206,1.68671679197995,0.3132832080200501,0.0,0.6867167919799498,0.6382107896030647,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.2,0.8,raw,1197,1200,459,738,0.8312447786131997,0.6688453159041394,0.9322493224932249,1.441938178780284,0.5580618212197159,0.0,0.441938178780284,0.6341945036342752,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.2,0.8,platt,1197,1200,459,738,0.797827903091061,0.48148148148148145,0.994579945799458,1.377610693400167,0.6223893065998329,0.0,0.37761069340016706,0.6107773665467902,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,459,738,0.8771929824561403,0.6840958605664488,0.997289972899729,1.5346700083542189,0.4653299916457811,0.0,0.5346700083542189,0.5764192139737991,False
NORM,NORM,M5,ECG-FM,D3,CODE-15%,0.2,0.8,temperature,1197,1200,459,738,0.8312447786131997,0.6688453159041394,0.9322493224932249,1.441938178780284,0.5580618212197159,0.0,0.441938178780284,0.5735599280356994,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.1,0.9,raw,1031,1031,133,898,0.8942774005819593,0.5263157894736842,0.9487750556792873,1.0067895247332688,0.9932104752667313,0.0,0.006789524733268671,0.5160300670357401,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.1,0.9,platt,1031,1031,133,898,0.8894277400581959,0.40601503759398494,0.9610244988864143,0.9893307468477207,0.9893307468477207,0.01066925315227934,0.0,0.47351615695359756,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.1,0.9,isotonic,1031,1031,133,898,0.8884578079534433,0.3609022556390977,0.9665924276169265,0.98545101842871,0.98545101842871,0.014548981571290009,0.0,0.36363636363636365,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.1,0.9,temperature,1031,1031,133,898,0.8942774005819593,0.5263157894736842,0.9487750556792873,1.0067895247332688,0.9932104752667313,0.0,0.006789524733268671,0.5133358816154603,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.2,0.8,raw,1031,1031,133,898,0.7914645974781765,0.24812030075187969,0.8719376391982183,0.8438409311348206,0.8438409311348206,0.15615906886517944,0.0,0.24721681259288864,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.2,0.8,platt,1031,1031,133,898,0.7904946653734238,0.12781954887218044,0.888641425389755,0.8389912706110573,0.8389912706110573,0.16100872938894278,0.0,0.15988860002932082,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,133,898,0.7934044616876819,0.18045112781954886,0.8841870824053452,0.8448108632395732,0.8448108632395732,0.15518913676042678,0.0,0.2222222222222222,False
NORM,Normal,M5,ECG-FM,D4,CPSC2018,0.2,0.8,temperature,1031,1031,133,898,0.7914645974781765,0.24812030075187969,0.8719376391982183,0.8438409311348206,0.8438409311348206,0.15615906886517944,0.0,0.2836830768663171,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,269,32,0.9368770764119602,0.9925650557620818,0.46875,1.2923588039867109,0.707641196013289,0.0,0.292358803986711,0.844763106301246,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,269,32,0.9401993355481728,1.0,0.4375,1.255813953488372,0.7441860465116279,0.0,0.2558139534883721,0.8542792990846252,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,269,32,0.9501661129568106,1.0,0.53125,1.3388704318936877,0.6611295681063123,0.0,0.3388704318936877,0.8205128205128205,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,269,32,0.9368770764119602,0.9925650557620818,0.46875,1.2923588039867109,0.707641196013289,0.0,0.292358803986711,0.700611274751048,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,269,32,0.8471760797342193,0.929368029739777,0.15625,0.9634551495016611,0.9634551495016611,0.036544850498338874,0.0,0.44048972960450505,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,269,32,0.8305647840531561,0.929368029739777,0.0,0.9136212624584718,0.9136212624584718,0.08637873754152824,0.0,0.17738480652528021,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,269,32,0.8305647840531561,0.929368029739777,0.0,0.9136212624584718,0.9136212624584718,0.08637873754152824,0.0,0.19354838709677424,False
NORM,SR,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,269,32,0.8471760797342193,0.929368029739777,0.15625,0.9634551495016611,0.9634551495016611,0.036544850498338874,0.0,0.4700276569441447,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.1,0.9,raw,299,297,142,157,0.9096989966555183,0.9225352112676056,0.8980891719745223,1.4849498327759196,0.5150501672240803,0.0,0.48494983277591974,0.663997886968106,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.1,0.9,platt,299,297,142,157,0.903010033444816,0.8873239436619719,0.9171974522292994,1.508361204013378,0.4916387959866221,0.0,0.5083612040133779,0.7105567807641031,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.1,0.9,isotonic,299,297,142,157,0.903010033444816,0.9366197183098591,0.8726114649681529,1.4682274247491638,0.5317725752508361,0.0,0.4682274247491639,0.639344262295082,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.1,0.9,temperature,299,297,142,157,0.9096989966555183,0.9225352112676056,0.8980891719745223,1.4849498327759196,0.5150501672240803,0.0,0.48494983277591974,0.6555571768698594,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.2,0.8,raw,299,297,142,157,0.8160535117056856,0.8450704225352113,0.7898089171974523,1.2374581939799332,0.7625418060200669,0.0,0.23745819397993312,0.5858457809436866,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.2,0.8,platt,299,297,142,157,0.7892976588628763,0.7746478873239436,0.802547770700637,1.1973244147157192,0.802675585284281,0.0,0.19732441471571907,0.5918115289081883,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.2,0.8,isotonic,299,297,142,157,0.8160535117056856,0.7535211267605634,0.8726114649681529,1.2842809364548495,0.7157190635451505,0.0,0.2842809364548495,0.5396825396825397,False
NORM,NORM,M6,S4D,D1,PTB-XL,0.2,0.8,temperature,299,297,142,157,0.8160535117056856,0.8450704225352113,0.7898089171974523,1.2374581939799332,0.7625418060200669,0.0,0.23745819397993312,0.5811927768151778,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.1,0.9,raw,1197,1200,459,738,0.9114452798663325,0.7777777777777778,0.994579945799458,1.6349206349206349,0.36507936507936506,0.0,0.6349206349206349,0.631322549879753,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.1,0.9,platt,1197,1200,459,738,0.910609857978279,0.775599128540305,0.994579945799458,1.6357560568086884,0.3642439431913116,0.0,0.6357560568086884,0.6464631145733243,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,459,738,0.9164578111946533,0.7886710239651417,0.9959349593495935,1.6449456975772765,0.35505430242272346,0.0,0.6449456975772765,0.625,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.1,0.9,temperature,1197,1200,459,738,0.9114452798663325,0.7777777777777778,0.994579945799458,1.6349206349206349,0.36507936507936506,0.0,0.6349206349206349,0.6247145550135859,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.2,0.8,raw,1197,1200,459,738,0.8020050125313283,0.5185185185185185,0.978319783197832,1.3583959899749374,0.6416040100250626,0.0,0.3583959899749373,0.5644353032027365,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.2,0.8,platt,1197,1200,459,738,0.8028404344193818,0.514161220043573,0.9823848238482384,1.366750208855472,0.633249791144528,0.0,0.366750208855472,0.5769266698020321,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,459,738,0.8187134502923976,0.5925925925925926,0.959349593495935,1.4051796157059315,0.5948203842940685,0.0,0.4051796157059315,0.5608108108108107,False
NORM,NORM,M6,S4D,D3,CODE-15%,0.2,0.8,temperature,1197,1200,459,738,0.8020050125313283,0.5185185185185185,0.978319783197832,1.3583959899749374,0.6416040100250626,0.0,0.3583959899749373,0.5610815234477475,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.1,0.9,raw,1031,1031,133,898,0.8991270611057226,0.24060150375939848,0.9966592427616926,1.0630455868089235,0.9369544131910766,0.0,0.06304558680892337,0.6372374169460449,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.1,0.9,platt,1031,1031,133,898,0.8903976721629486,0.2556390977443609,0.9844097995545658,1.0562560620756547,0.9437439379243453,0.0,0.05625606207565471,0.6266880678597145,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.1,0.9,isotonic,1031,1031,133,898,0.915615906886518,0.3458646616541353,1.0,1.1096023278370515,0.8903976721629486,0.0,0.1096023278370514,0.5873015873015873,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.1,0.9,temperature,1031,1031,133,898,0.8991270611057226,0.24060150375939848,0.9966592427616926,1.0630455868089235,0.9369544131910766,0.0,0.06304558680892337,0.64522145826609,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.2,0.8,raw,1031,1031,133,898,0.7914645974781765,0.0,0.9086859688195991,0.8690591658583899,0.8690591658583899,0.1309408341416101,0.0,0.2790159577689736,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.2,0.8,platt,1031,1031,133,898,0.7904946653734238,0.007518796992481203,0.9064587973273942,0.8709990300678953,0.8709990300678953,0.12900096993210475,0.0,0.24637505983466323,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,133,898,0.7914645974781765,0.0,0.9086859688195991,0.8671193016488846,0.8671193016488846,0.13288069835111543,0.0,0.24691358024691357,False
NORM,Normal,M6,S4D,D4,CPSC2018,0.2,0.8,temperature,1031,1031,133,898,0.7914645974781765,0.0,0.9086859688195991,0.8690591658583899,0.8690591658583899,0.1309408341416101,0.0,0.26740480464947874,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,269,32,0.9269102990033222,0.9962825278810409,0.34375,1.2358803986710964,0.7641196013289037,0.0,0.23588039867109634,0.8429143528064551,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,269,32,0.9269102990033222,0.9962825278810409,0.34375,1.2358803986710964,0.7641196013289037,0.0,0.23588039867109634,0.8391763101713333,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,269,32,0.9900332225913622,0.9962825278810409,0.9375,1.850498338870432,0.14950166112956811,0.0,0.8504983388704319,0.8699551569506726,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,269,32,0.9269102990033222,0.9962825278810409,0.34375,1.2358803986710964,0.7641196013289037,0.0,0.23588039867109634,0.8035814985588865,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,269,32,0.8073089700996677,0.895910780669145,0.0625,0.893687707641196,0.893687707641196,0.10631229235880399,0.0,0.1934535977455707,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,269,32,0.8073089700996677,0.895910780669145,0.0625,0.893687707641196,0.893687707641196,0.10631229235880399,0.0,0.1889395680346323,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,269,32,0.8737541528239202,0.9702602230483272,0.0625,0.973421926910299,0.973421926910299,0.026578073089700997,0.0,0.34782608695652173,False
NORM,SR,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,269,32,0.8073089700996677,0.895910780669145,0.0625,0.893687707641196,0.893687707641196,0.10631229235880399,0.0,0.23196980342698936,False
