dataset_id,dataset_name,model_id,model_name,cal_size,effective_n,rep,seed,min_class_pos_in_cal,min_class_neg_in_cal,method,ece_ew,brier,auroc,status
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,3,45,12,132,isotonic_regression,0.018605225160891258,0.02210678954332108,0.9752369096478479,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,3,45,12,132,learned_mlp_head,0.04333656013216721,0.028082223524596005,0.9666300017795506,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,4,46,12,133,temperature_scaling,0.04066710470253591,0.02599444682096619,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,4,46,12,133,monotone_platt,0.03046633428537994,0.020918266197311488,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,4,46,12,133,isotonic_regression,0.022815487931363777,0.023334788937094036,0.9548029416363303,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,4,46,12,133,learned_mlp_head,0.04128490749869646,0.028897272658541057,0.9661777385599476,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,0,42,15,177,temperature_scaling,0.042637344347629946,0.02610485136039199,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,0,42,15,177,monotone_platt,0.0288353906362305,0.02067172336297893,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,0,42,15,177,isotonic_regression,0.01819841188161613,0.021184983521118823,0.9756544797855325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,0,42,15,177,learned_mlp_head,0.04548963172298803,0.028736802847057943,0.970551142916804,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,1,43,15,177,temperature_scaling,0.042637344347629946,0.02610485136039199,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,1,43,15,177,monotone_platt,0.0288353906362305,0.02067172336297893,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,1,43,15,177,isotonic_regression,0.01819841188161613,0.021184983521118823,0.9756544797855325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,1,43,15,177,learned_mlp_head,0.04548963172298803,0.028736802847057943,0.970551142916804,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,2,44,15,177,temperature_scaling,0.042637344347629946,0.02610485136039199,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,2,44,15,177,monotone_platt,0.0288353906362305,0.02067172336297893,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,2,44,15,177,isotonic_regression,0.01819841188161613,0.021184983521118823,0.9756544797855325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,2,44,15,177,learned_mlp_head,0.04548963172298803,0.028736802847057943,0.970551142916804,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,3,45,15,177,temperature_scaling,0.042637344347629946,0.02610485136039199,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,3,45,15,177,monotone_platt,0.0288353906362305,0.02067172336297893,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,3,45,15,177,isotonic_regression,0.01819841188161613,0.021184983521118823,0.9756544797855325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,3,45,15,177,learned_mlp_head,0.04548963172298803,0.028736802847057943,0.970551142916804,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,4,46,15,177,temperature_scaling,0.042637344347629946,0.02610485136039199,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,4,46,15,177,monotone_platt,0.0288353906362305,0.02067172336297893,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,4,46,15,177,isotonic_regression,0.01819841188161613,0.021184983521118823,0.9756544797855325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,full,201,4,46,15,177,learned_mlp_head,0.04548963172298803,0.028736802847057943,0.970551142916804,ok
